"spouse_candidate.R0.p1_id";"person_mention.R1.begin_index";"person_mention.R1.end_index";"spouse_candidate.R0.p2_id";"person_mention.R2.begin_index";"person_mention.R2.end_index";"person_mention.R1.doc_id";"person_mention.R1.sentence_index";"sentences.R3.sentence_text";"sentences.R3.tokens";"sentences.R3.lemmas";"sentences.R3.pos_tags";"sentences.R3.ner_tags";"sentences.R3.dep_types";"sentences.R3.dep_tokens"
"498bdff7711ece98_10_15_15";15;15;"498bdff7711ece98_10_52_52";52;52;"498bdff7711ece98";10;"比如“忘年情”的基础，有时候可能真是基于共同的经历，伊丽莎白·泰勒和迈克尔·杰克逊之间长达一生的牢固情义，很大一部分就是基于“童星”的相似经历；还有，女人的创造力和惊世才华很重要，比如芭芭拉·史翠珊和阿加西。";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{AD,PU,NN,PU,DEG,NN,PU,AD,AD,AD,VV,JJ,DEG,NN,PU,NR,CC,NR,LC,VV,CD,M,DEG,JJ,NN,PU,AD,JJ,CD,NN,AD,VC,P,PU,NN,PU,DEG,JJ,NN,PU,AD,PU,NN,DEG,NN,CC,JJ,NN,AD,VA,PU,AD,NR,CC,NR,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O}";"{advmod,"""",assmod,"""",case,nsubj,"""",advmod,advmod,advmod,"""",assmod,case,dobj,"""",conj,cc,loc,case,conj,nummod,assmod,case,amod,dobj,"""",advmod,amod,nummod,nsubj,advmod,cop,case,"""",assmod,"""",case,amod,conj,"""",advmod,"""",assmod,case,conj,cc,amod,nsubj,advmod,conj,"""",advmod,conj,cc,conj,""""}";"{11,0,6,0,3,11,0,11,11,11,0,14,12,11,0,18,18,20,18,11,22,25,22,25,20,0,39,30,30,39,39,39,35,0,39,0,35,39,11,0,50,0,45,43,48,48,48,50,50,11,0,55,55,55,11,0}"
"498bdff7711ece98_10_17_17";17;17;"498bdff7711ece98_10_52_52";52;52;"498bdff7711ece98";10;"比如“忘年情”的基础，有时候可能真是基于共同的经历，伊丽莎白·泰勒和迈克尔·杰克逊之间长达一生的牢固情义，很大一部分就是基于“童星”的相似经历；还有，女人的创造力和惊世才华很重要，比如芭芭拉·史翠珊和阿加西。";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{AD,PU,NN,PU,DEG,NN,PU,AD,AD,AD,VV,JJ,DEG,NN,PU,NR,CC,NR,LC,VV,CD,M,DEG,JJ,NN,PU,AD,JJ,CD,NN,AD,VC,P,PU,NN,PU,DEG,JJ,NN,PU,AD,PU,NN,DEG,NN,CC,JJ,NN,AD,VA,PU,AD,NR,CC,NR,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O}";"{advmod,"""",assmod,"""",case,nsubj,"""",advmod,advmod,advmod,"""",assmod,case,dobj,"""",conj,cc,loc,case,conj,nummod,assmod,case,amod,dobj,"""",advmod,amod,nummod,nsubj,advmod,cop,case,"""",assmod,"""",case,amod,conj,"""",advmod,"""",assmod,case,conj,cc,amod,nsubj,advmod,conj,"""",advmod,conj,cc,conj,""""}";"{11,0,6,0,3,11,0,11,11,11,0,14,12,11,0,18,18,20,18,11,22,25,22,25,20,0,39,30,30,39,39,39,35,0,39,0,35,39,11,0,50,0,45,43,48,48,48,50,50,11,0,55,55,55,11,0}"
"498bdff7711ece98_10_15_15";15;15;"498bdff7711ece98_10_54_54";54;54;"498bdff7711ece98";10;"比如“忘年情”的基础，有时候可能真是基于共同的经历，伊丽莎白·泰勒和迈克尔·杰克逊之间长达一生的牢固情义，很大一部分就是基于“童星”的相似经历；还有，女人的创造力和惊世才华很重要，比如芭芭拉·史翠珊和阿加西。";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{AD,PU,NN,PU,DEG,NN,PU,AD,AD,AD,VV,JJ,DEG,NN,PU,NR,CC,NR,LC,VV,CD,M,DEG,JJ,NN,PU,AD,JJ,CD,NN,AD,VC,P,PU,NN,PU,DEG,JJ,NN,PU,AD,PU,NN,DEG,NN,CC,JJ,NN,AD,VA,PU,AD,NR,CC,NR,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O}";"{advmod,"""",assmod,"""",case,nsubj,"""",advmod,advmod,advmod,"""",assmod,case,dobj,"""",conj,cc,loc,case,conj,nummod,assmod,case,amod,dobj,"""",advmod,amod,nummod,nsubj,advmod,cop,case,"""",assmod,"""",case,amod,conj,"""",advmod,"""",assmod,case,conj,cc,amod,nsubj,advmod,conj,"""",advmod,conj,cc,conj,""""}";"{11,0,6,0,3,11,0,11,11,11,0,14,12,11,0,18,18,20,18,11,22,25,22,25,20,0,39,30,30,39,39,39,35,0,39,0,35,39,11,0,50,0,45,43,48,48,48,50,50,11,0,55,55,55,11,0}"
"498bdff7711ece98_10_17_17";17;17;"498bdff7711ece98_10_54_54";54;54;"498bdff7711ece98";10;"比如“忘年情”的基础，有时候可能真是基于共同的经历，伊丽莎白·泰勒和迈克尔·杰克逊之间长达一生的牢固情义，很大一部分就是基于“童星”的相似经历；还有，女人的创造力和惊世才华很重要，比如芭芭拉·史翠珊和阿加西。";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{AD,PU,NN,PU,DEG,NN,PU,AD,AD,AD,VV,JJ,DEG,NN,PU,NR,CC,NR,LC,VV,CD,M,DEG,JJ,NN,PU,AD,JJ,CD,NN,AD,VC,P,PU,NN,PU,DEG,JJ,NN,PU,AD,PU,NN,DEG,NN,CC,JJ,NN,AD,VA,PU,AD,NR,CC,NR,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O}";"{advmod,"""",assmod,"""",case,nsubj,"""",advmod,advmod,advmod,"""",assmod,case,dobj,"""",conj,cc,loc,case,conj,nummod,assmod,case,amod,dobj,"""",advmod,amod,nummod,nsubj,advmod,cop,case,"""",assmod,"""",case,amod,conj,"""",advmod,"""",assmod,case,conj,cc,amod,nsubj,advmod,conj,"""",advmod,conj,cc,conj,""""}";"{11,0,6,0,3,11,0,11,11,11,0,14,12,11,0,18,18,20,18,11,22,25,22,25,20,0,39,30,30,39,39,39,35,0,39,0,35,39,11,0,50,0,45,43,48,48,48,50,50,11,0,55,55,55,11,0}"
"498bdff7711ece98_10_52_52";52;52;"498bdff7711ece98_10_54_54";54;54;"498bdff7711ece98";10;"比如“忘年情”的基础，有时候可能真是基于共同的经历，伊丽莎白·泰勒和迈克尔·杰克逊之间长达一生的牢固情义，很大一部分就是基于“童星”的相似经历；还有，女人的创造力和惊世才华很重要，比如芭芭拉·史翠珊和阿加西。";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{比如,“,忘年情,”,的,基础,，,有时候,可能,真是,基于,共同,的,经历,，,伊丽莎白·泰勒,和,迈克尔·杰克逊,之间,长达,一,生,的,牢固,情义,，,很,大,一,部分,就,是,基于,“,童星,”,的,相似,经历,；,还有,，,女人,的,创造力,和,惊世,才华,很,重要,，,比如,芭芭拉·史翠珊,和,阿加西,。}";"{AD,PU,NN,PU,DEG,NN,PU,AD,AD,AD,VV,JJ,DEG,NN,PU,NR,CC,NR,LC,VV,CD,M,DEG,JJ,NN,PU,AD,JJ,CD,NN,AD,VC,P,PU,NN,PU,DEG,JJ,NN,PU,AD,PU,NN,DEG,NN,CC,JJ,NN,AD,VA,PU,AD,NR,CC,NR,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,O}";"{advmod,"""",assmod,"""",case,nsubj,"""",advmod,advmod,advmod,"""",assmod,case,dobj,"""",conj,cc,loc,case,conj,nummod,assmod,case,amod,dobj,"""",advmod,amod,nummod,nsubj,advmod,cop,case,"""",assmod,"""",case,amod,conj,"""",advmod,"""",assmod,case,conj,cc,amod,nsubj,advmod,conj,"""",advmod,conj,cc,conj,""""}";"{11,0,6,0,3,11,0,11,11,11,0,14,12,11,0,18,18,20,18,11,22,25,22,25,20,0,39,30,30,39,39,39,35,0,39,0,35,39,11,0,50,0,45,43,48,48,48,50,50,11,0,55,55,55,11,0}"
"92146fd1661ece98_1_38_38";38;38;"92146fd1661ece98_1_42_42";42;42;"92146fd1661ece98";1;"意德争夺决赛门票的半决赛即将打响，就在两队忙于备战的关键时刻，从意大利方面传出消息说，普兰德利麾下的蓝军正饱受伤病困扰，“基耶利尼、德罗西和阿巴特都有伤在身，他们能否在与德国队的比赛中登场亮相还是个未知数。”";"{意,德,争夺,决赛,门票,的,半决赛,即将,打响,，,就,在,两,队,忙于,备战,的,关键,时刻,，,从,意大利,方面,传出,消息,说,，,普兰,德利,麾下,的,蓝军,正,饱受,伤病,困扰,，,“,基耶利尼,、,德罗,西和,阿巴特,都,有,伤,在身,，,他们,能否,在,与,德国队,的,比赛,中,登场,亮相,还是,个,未知数,。,”}";"{意,德,争夺,决赛,门票,的,半决赛,即将,打响,，,就,在,两,队,忙于,备战,的,关键,时刻,，,从,意大利,方面,传出,消息,说,，,普兰,德利,麾下,的,蓝军,正,饱受,伤病,困扰,，,“,基耶利尼,、,德罗,西和,阿巴特,都,有,伤,在身,，,他们,能否,在,与,德国队,的,比赛,中,登场,亮相,还是,个,未知数,。,”}";"{NN,NR,VV,NN,NN,DEG,NN,AD,VV,PU,AD,P,CD,NN,VV,VV,DEC,NN,NN,PU,P,NR,NN,VV,NN,VV,PU,NR,NR,VV,DEC,NN,AD,VV,NN,NN,PU,PU,NR,PU,NR,NN,NR,AD,VE,NN,VV,PU,PN,VV,P,P,NR,DEG,NN,LC,VV,VV,CC,M,NN,PU,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,O,O,O,O,O,O,GPE,O,O,O,O,O,ORG,ORG,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,ORG,O,O,O,O,O,O,O,O,O,O}";"{nsubj,nsubj,nfincl,dobj,assmod,case,nsubj,advmod,"""","""",advmod,case,nummod,nsubj,prep,relcl,mark,nn,dobj,"""",case,nn,nsubj,prep,dobj,relcl,"""",nn,nsubj,ccomp,mark,nsubj,advmod,conj,nn,dobj,"""","""",conj,"""",nn,nn,nsubj,advmod,conj,nsubj,dep,"""",nsubj,mmod,case,case,assmod,case,prep,case,mmod,conj,cc,clf,dobj,"""",""""}";"{9,3,5,3,7,5,9,9,0,0,34,15,14,15,34,19,16,19,15,0,24,23,24,26,24,32,0,29,30,26,26,34,34,9,36,34,0,0,41,0,42,43,45,45,9,47,45,0,58,58,55,53,55,53,58,55,58,45,58,61,58,0,0}"
"012c1ea49e1ece98_10_15_15";15;15;"012c1ea49e1ece98_10_3_3";3;3;"012c1ea49e1ece98";10;"４３岁的徐彩梅在家种着６亩地，４５岁的丈夫石和松在建筑工地上打零工。";"{４３,岁,的,徐彩梅,在家,种,着,６,亩,地,，,４５,岁,的,丈夫,石和松,在,建筑,工地,上,打零工,。}";"{４３,岁,的,徐彩梅,在家,种,着,６,亩,地,，,４５,岁,的,丈夫,石和松,在,建筑,工地,上,打零工,。}";"{CD,M,DEG,NR,AD,VV,AS,CD,M,NN,PU,CD,M,DEG,NN,NR,P,NN,NN,LC,VV,PU}";"{MISC,MISC,O,PERSON,O,O,O,MISC,O,O,O,MISC,MISC,O,O,PERSON,O,O,O,O,O,O}";"{nummod,assmod,case,nsubj,advmod,"""",asp,nummod,clf,dobj,"""",nummod,assmod,case,nsubj,nsubj,case,nn,prep,case,conj,""""}";"{2,4,2,6,6,0,6,9,10,6,0,13,15,13,21,21,19,19,21,19,6,0}"
"7771dfa99e1ece98_7_4_4";4;4;"7771dfa99e1ece98_7_8_8";8;8;"7771dfa99e1ece98";7;"６月４日上午，冯建梅丈夫的大姐邓吉梅在医护人员不在场时，将死胎从产房拿到病房拍照，之后冯建梅的家人将图片上传互联网。";"{６月,４日,上午,，,冯建梅,丈夫,的,大姐,邓吉梅,在,医护,人员,不,在场,时,，,将,死胎,从,产房,拿到,病房,拍照,，,之后,冯建梅,的,家人,将,图片,上传,互联网,。}";"{６月,４日,上午,，,冯建梅,丈夫,的,大姐,邓吉梅,在,医护,人员,不,在场,时,，,将,死胎,从,产房,拿到,病房,拍照,，,之后,冯建梅,的,家人,将,图片,上传,互联网,。}";"{NT,NT,NT,PU,NR,NN,DEG,NN,NR,P,NN,NN,AD,VV,LC,PU,BA,NN,P,NN,VV,NN,NN,PU,AD,NR,DEG,NN,AD,NN,VV,NN,PU}";"{MISC,MISC,MISC,O,PERSON,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{nn,nn,tmod,"""",nn,assmod,case,nsubj,dep,case,nn,nsubj,neg,prep,case,"""",ba,nsubj,case,prep,"""",nn,dobj,"""",advmod,assmod,case,nsubj,advmod,nsubj,conj,dobj,""""}";"{3,3,21,0,6,8,6,21,21,14,12,14,14,21,14,0,21,21,20,21,0,23,21,0,31,28,26,31,31,31,21,31,0}"
"7771dfa99e1ece98_7_25_25";25;25;"7771dfa99e1ece98_7_8_8";8;8;"7771dfa99e1ece98";7;"６月４日上午，冯建梅丈夫的大姐邓吉梅在医护人员不在场时，将死胎从产房拿到病房拍照，之后冯建梅的家人将图片上传互联网。";"{６月,４日,上午,，,冯建梅,丈夫,的,大姐,邓吉梅,在,医护,人员,不,在场,时,，,将,死胎,从,产房,拿到,病房,拍照,，,之后,冯建梅,的,家人,将,图片,上传,互联网,。}";"{６月,４日,上午,，,冯建梅,丈夫,的,大姐,邓吉梅,在,医护,人员,不,在场,时,，,将,死胎,从,产房,拿到,病房,拍照,，,之后,冯建梅,的,家人,将,图片,上传,互联网,。}";"{NT,NT,NT,PU,NR,NN,DEG,NN,NR,P,NN,NN,AD,VV,LC,PU,BA,NN,P,NN,VV,NN,NN,PU,AD,NR,DEG,NN,AD,NN,VV,NN,PU}";"{MISC,MISC,MISC,O,PERSON,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{nn,nn,tmod,"""",nn,assmod,case,nsubj,dep,case,nn,nsubj,neg,prep,case,"""",ba,nsubj,case,prep,"""",nn,dobj,"""",advmod,assmod,case,nsubj,advmod,nsubj,conj,dobj,""""}";"{3,3,21,0,6,8,6,21,21,14,12,14,14,21,14,0,21,21,20,21,0,23,21,0,31,28,26,31,31,31,21,31,0}"
"6f0812b6a91ece98_5_0_1";0;1;"6f0812b6a91ece98_5_9_9";9;9;"6f0812b6a91ece98";5;"阿拉帕基斯认为，左派政党联盟领导人齐普拉斯可以与欧元区国家及国际货币基金组织达成新协议，以便“不再把可怜的希腊人脖子上的绞索收得更紧”。";"{阿拉,帕基斯,认为,，,左派,政党,联盟,领导人,齐,普拉斯,可以,与,欧元区,国家,及,国际,货币,基金,组织,达成,新,协议,，,以便,“,不再,把,可怜,的,希腊人,脖子,上,的,绞索,收,得,更,紧,”,。}";"{阿拉,帕基斯,认为,，,左派,政党,联盟,领导人,齐,普拉斯,可以,与,欧元区,国家,及,国际,货币,基金,组织,达成,新,协议,，,以便,“,不再,把,可怜,的,希腊人,脖子,上,的,绞索,收,得,更,紧,”,。}";"{NR,NR,VV,PU,NN,NN,NN,NN,NR,NR,VV,P,NN,NN,CC,NN,NN,NN,NN,VV,JJ,NN,PU,AD,PU,AD,BA,JJ,DEG,NN,NN,LC,DEG,NN,VV,DER,AD,VA,PU,PU}";"{PERSON,PERSON,O,O,O,O,O,O,O,PERSON,O,O,LOC,O,O,ORG,ORG,ORG,ORG,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,"""","""",nn,nn,nn,nn,nn,nsubj,mmod,case,nn,conj,cc,nn,nn,nn,prep,ccomp,amod,dobj,"""",advmod,"""",advmod,ba,assmod,case,nn,assmod,case,case,nsubj,dep,dep,advmod,dep,"""",""""}";"{2,3,0,0,8,8,8,9,10,20,20,19,19,19,19,19,19,19,20,3,22,20,0,38,0,38,38,30,28,31,34,31,31,38,38,38,38,20,0,0}"
"6a20026303271d39_1_29_29";29;29;"6a20026303271d39_1_34_34";34;34;"6a20026303271d39";1;"北京时间３月２６日，１１／１２赛季斯诺克中国公开赛继续进行，在正赛首轮的一场比赛中，“皇帝”亨德利对阵“眼镜侠”古尔德。";"{北京,时间,３月,２６日,，,１１,／,１２,赛季,斯诺克,中国,公开赛,继续,进行,，,在,正,赛,首,轮,的,一,场,比赛,中,，,“,皇帝,”,亨德利,对阵,“,眼镜侠,”,古尔德,。}";"{北京,时间,３月,２６日,，,１１,／,１２,赛季,斯诺克,中国,公开赛,继续,进行,，,在,正,赛,首,轮,的,一,场,比赛,中,，,“,皇帝,”,亨德利,对阵,“,眼镜侠,”,古尔德,。}";"{NR,NN,NT,NT,PU,CD,PU,CD,NN,NR,NR,NN,VV,VV,PU,P,AD,VV,OD,M,DEG,CD,M,NN,LC,PU,PU,NN,PU,NR,VV,PU,NN,PU,NR,PU}";"{GPE,O,MISC,MISC,O,MISC,MISC,MISC,MISC,MISC,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,PERSON,O}";"{nn,nn,nn,nsubj,"""",dep,"""",assmod,nsubj,nn,nn,nsubj,dep,dep,"""",case,advmod,prep,ordmod,assmod,case,nummod,clf,dobj,case,"""","""",nn,"""",nsubj,"""","""",nn,"""",dobj,""""}";"{2,4,4,31,0,8,0,9,31,11,12,31,14,31,0,18,18,31,20,24,20,23,24,18,18,0,0,30,0,31,0,0,35,0,31,0}"
"6a20026303271d39_2_12_12";12;12;"6a20026303271d39_2_16_16";16;16;"6a20026303271d39";2;"比赛中，亨德利首局便打出了单杆１３５分，但古尔德非常顽强，亨德利四度领先被古尔德四度追平。";"{比赛,中,，,亨德利首局,便,打出,了,单杆,１３５,分,，,但,古尔德,非常,顽强,，,亨德利,四,度,领先,被,古尔德,四,度,追平,。}";"{比赛,中,，,亨德利首局,便,打出,了,单杆,１３５,分,，,但,古尔德,非常,顽强,，,亨德利,四,度,领先,被,古尔德,四,度,追平,。}";"{NN,LC,PU,NN,AD,VV,AS,NN,CD,M,PU,AD,NR,AD,VA,PU,NR,CD,M,VV,SB,NR,CD,M,VV,PU}";"{O,O,O,MISC,O,O,O,O,MISC,O,O,O,PERSON,O,O,O,PERSON,MISC,O,O,O,PERSON,MISC,MISC,O,O}";"{loc,case,"""",nsubj,advmod,"""",asp,dep,nummod,dep,"""",advmod,nsubj,advmod,conj,"""",dep,nummod,nsubj,mmod,auxpass,dep,nummod,nsubj,conj,""""}";"{6,1,0,6,6,0,6,10,10,6,0,15,15,15,6,0,19,19,25,25,25,24,24,25,6,0}"
"6a20026303271d39_2_16_16";16;16;"6a20026303271d39_2_21_21";21;21;"6a20026303271d39";2;"比赛中，亨德利首局便打出了单杆１３５分，但古尔德非常顽强，亨德利四度领先被古尔德四度追平。";"{比赛,中,，,亨德利首局,便,打出,了,单杆,１３５,分,，,但,古尔德,非常,顽强,，,亨德利,四,度,领先,被,古尔德,四,度,追平,。}";"{比赛,中,，,亨德利首局,便,打出,了,单杆,１３５,分,，,但,古尔德,非常,顽强,，,亨德利,四,度,领先,被,古尔德,四,度,追平,。}";"{NN,LC,PU,NN,AD,VV,AS,NN,CD,M,PU,AD,NR,AD,VA,PU,NR,CD,M,VV,SB,NR,CD,M,VV,PU}";"{O,O,O,MISC,O,O,O,O,MISC,O,O,O,PERSON,O,O,O,PERSON,MISC,O,O,O,PERSON,MISC,MISC,O,O}";"{loc,case,"""",nsubj,advmod,"""",asp,dep,nummod,dep,"""",advmod,nsubj,advmod,conj,"""",dep,nummod,nsubj,mmod,auxpass,dep,nummod,nsubj,conj,""""}";"{6,1,0,6,6,0,6,10,10,6,0,15,15,15,6,0,19,19,25,25,25,24,24,25,6,0}"
"6a20026303271d39_3_3_3";3;3;"6a20026303271d39_3_37_37";37;37;"6a20026303271d39";3;"决胜局中，古尔德一直控制着主动权，但最后时刻即将超分之际红球失误，随后亨德利清台逆转拿下这局，总比分５－４击败古尔德，晋级次轮后亨德利将对阵罗伯逊。";"{决胜局,中,，,古尔德,一直,控制,着,主动权,，,但,最后,时刻,即将,超,分之际,红,球,失误,，,随后,亨德利清台,逆转,拿下,这,局,，,总,比分,５－４,击败,古尔德,，,晋级,次,轮后亨德利,将,对阵,罗伯逊,。}";"{决胜局,中,，,古尔德,一直,控制,着,主动权,，,但,最后,时刻,即将,超,分之际,红,球,失误,，,随后,亨德利清台,逆转,拿下,这,局,，,总,比分,５－４,击败,古尔德,，,晋级,次,轮后亨德利,将,对阵,罗伯逊,。}";"{NN,LC,PU,NR,AD,VV,AS,NN,PU,AD,AD,AD,AD,VV,NR,JJ,NN,NN,PU,AD,NR,VV,VV,DT,NN,PU,JJ,NN,NT,VV,NR,PU,VV,M,NR,AD,VV,NR,PU}";"{O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,GPE,O,O,O,O,O,O,O,MISC,O,PERSON,O,O,O,O,O,O,PERSON,O}";"{loc,case,"""",nsubj,advmod,"""",asp,dobj,"""",advmod,advmod,advmod,advmod,dep,nn,amod,nn,dobj,"""",advmod,nsubj,mmod,conj,det,dobj,"""",amod,nsubj,advmod,conj,dobj,"""",dep,clf,dobj,advmod,conj,dobj,""""}";"{6,1,0,6,6,0,6,6,0,14,14,14,14,6,18,18,18,14,0,23,23,23,6,25,23,0,28,30,30,6,30,0,30,35,33,37,30,37,0}"
"6a20026303271d39_3_30_30";30;30;"6a20026303271d39_3_37_37";37;37;"6a20026303271d39";3;"决胜局中，古尔德一直控制着主动权，但最后时刻即将超分之际红球失误，随后亨德利清台逆转拿下这局，总比分５－４击败古尔德，晋级次轮后亨德利将对阵罗伯逊。";"{决胜局,中,，,古尔德,一直,控制,着,主动权,，,但,最后,时刻,即将,超,分之际,红,球,失误,，,随后,亨德利清台,逆转,拿下,这,局,，,总,比分,５－４,击败,古尔德,，,晋级,次,轮后亨德利,将,对阵,罗伯逊,。}";"{决胜局,中,，,古尔德,一直,控制,着,主动权,，,但,最后,时刻,即将,超,分之际,红,球,失误,，,随后,亨德利清台,逆转,拿下,这,局,，,总,比分,５－４,击败,古尔德,，,晋级,次,轮后亨德利,将,对阵,罗伯逊,。}";"{NN,LC,PU,NR,AD,VV,AS,NN,PU,AD,AD,AD,AD,VV,NR,JJ,NN,NN,PU,AD,NR,VV,VV,DT,NN,PU,JJ,NN,NT,VV,NR,PU,VV,M,NR,AD,VV,NR,PU}";"{O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,GPE,O,O,O,O,O,O,O,MISC,O,PERSON,O,O,O,O,O,O,PERSON,O}";"{loc,case,"""",nsubj,advmod,"""",asp,dobj,"""",advmod,advmod,advmod,advmod,dep,nn,amod,nn,dobj,"""",advmod,nsubj,mmod,conj,det,dobj,"""",amod,nsubj,advmod,conj,dobj,"""",dep,clf,dobj,advmod,conj,dobj,""""}";"{6,1,0,6,6,0,6,6,0,14,14,14,14,6,18,18,18,14,0,23,23,23,6,25,23,0,28,30,30,6,30,0,30,35,33,37,30,37,0}"
"cd0c13baa91ece98_1_11_11";11;11;"cd0c13baa91ece98_1_5_5";5;5;"cd0c13baa91ece98";1;"“那是我丈夫杰克·布鲁尔，”８９岁的艾琳说。";"{“,那,是,我,丈夫,杰克·布鲁尔,，,”,８９,岁,的,艾琳,说,。}";"{“,那,是,我,丈夫,杰克·布鲁尔,，,”,８９,岁,的,艾琳,说,。}";"{PU,PN,VC,PN,NN,NR,PU,PU,CD,M,DEG,NR,VV,PU}";"{O,O,O,O,O,PERSON,O,O,MISC,MISC,O,PERSON,O,O}";"{"""",nsubj,cop,dep,nn,dep,"""","""",nummod,assmod,case,nsubj,"""",""""}";"{0,6,6,5,6,13,0,0,10,12,10,13,0,0}"
